source_platform,product_external_id,product_name,brand,category_lvl1,category_lvl2,category_lvl3,price_current,price_original,discount_percent,rating_avg,review_count,stock_available,store_name,image_url,crawl_time,attributes.spec_cpu,attributes.spec_ram,attributes.spec_storage,attributes.spec_display,attributes.spec_os
Tiki,277812880,Máy Tính Bảng Galaxy Tab S10 FE Wifi (8GB/128GB) - Hàng Chính Hãng,Samsung,,,,8990000,11990000,25.02,5,1,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/54/9d/a3/432eddf53e1681ff4d68ad12d67faa3b.jpg,2025-10-14T13:01:36.711825+00:00,,,,,
Tiki,277811118,Điện Thoại Xiaomi Redmi Note 14 5G 8GB/256GB - Hàng Chính Hãng,Xiaomi,,,,6099000,7290000,16.34,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/e8/04/c7/1cb4903ad84f0219e59b3f91ac7c6849.jpg,2025-10-14T13:01:37.470232+00:00,,8GB,,,
Tiki,277751466,[MỚI] Điện thoại vivo V50 Lite (12GB/256GB) - Hàng chính hãng - Bảo hành 12 tháng - 1 Đổi 1 trong tháng đầu tiên,Vivo,,,,10990000,10990000,0.0,0,0,,vivo Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/45/87/eb/a7daed29f2a778bd141f04d6b1ec46b3.jpg,2025-10-14T13:01:38.307168+00:00,,12GB,,,
Tiki,277738691,Điện Thoại Oppo A58 8GB/128GB - Hàng Chính Hãng,OPPO,,,,3919000,5490000,28.62,5,1,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/41/c4/04/18c6cf90e258545542577f9a2a9185c3.jpg,2025-10-14T13:01:39.110866+00:00,,8GB,,,
Tiki,277737629,Điện Thoại Xiaomi Redmi 13 6GB/128GB - Hàng Chính Hãng,Xiaomi,,,,2899000,4290000,32.42,5,3,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/ab/00/5a/397111f072ed9f29e270d186e5b5f756.jpg,2025-10-14T13:01:40.013657+00:00,,6GB,,,
Tiki,277737595,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB - Hàng Chính Hãng,Samsung,,,,2578000,4490000,42.58,4.8,5,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/f4/96/f1/ab24f9ef9a2fc5b61cb282e0564272e2.jpg,2025-10-14T13:01:40.806202+00:00,,4GB,,,
Tiki,277728993,[MỚI] Điện thoại vivo Y04 (6GB+128GB) - Hàng chính hãng - 1 Đổi 1 trong tháng đầu tiên - Bảo hành 12 tháng,Vivo,,,,2990000,2990000,0.0,0,0,,vivo Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/98/7b/d5/7b4836ab05c5d50f899f7785e965a8ea.jpg,2025-10-14T13:01:41.626110+00:00,,6GB,,,
Tiki,277707642,Điện thoại Samsung Galaxy A26 5G (8GB/128GB) - Hàng chính hãng,Samsung,,,,5829000,6990000,16.61,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/7a/f6/21/92920e66452234d959ea338c5f6e738a.jpg,2025-10-14T13:01:42.531523+00:00,,,,,
Tiki,277651890,Điện thoại Samsung Galaxy A06 5G (4GB/128GB) - Hàng chính hãng,Samsung,,,,2799000,3990000,29.85,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/e6/df/a4/f7a98db54c7805793d54bc7b939eeb45.jpg,2025-10-14T13:01:44.587339+00:00,,,,,
Tiki,277646748,Điện thoại Samsung Galaxy A06 5G (4GB/64GB) - Hàng chính hãng,Samsung,,,,2549000,3490000,26.96,5,1,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/2c/63/b3/151dd49016d38b9c13211d1c57922aa1.jpg,2025-10-14T13:01:45.450755+00:00,,,,,
Tiki,277619147,Máy tính bảng iPad Gen 11 (A16) WiFi ,Apple,,,,8490000,9990000,15.02,5,43,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/c3/3f/2b/0a42ce3a97fc8567a567dda4a39aed6b.jpg,2025-10-14T13:01:46.361938+00:00,,,,,
Tiki,277614251,Apple iPad Air M3 11-Inch Wi-Fi ,Apple,,,,16990000,16990000,0.0,5,5,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/12/7e/f3/3c3ec08f1ed95467925267f4d0ca9c45.jpg,2025-10-14T13:01:47.172161+00:00,,,,,
Tiki,277607297,Điện thoại Smartphone Vivo Y19s siêu bền - RAM 4GB ROM 128GB - Màu đen và xanh - 5500mAh - Hàng chính hãng,Vivo,,,,3050000,3050000,0.0,0,0,,CLICKBUY HCM,https://salt.tikicdn.com/cache/280x280/ts/product/43/2c/ac/16c0f54cb6034936f9dcd799344bcb5a.jpg,2025-10-14T13:01:48.007257+00:00,,4,,,
Tiki,277553639,"Điện thoại Samsung Galaxy A06 5G (4/128GB), Màn Hình Cực Đại HD+ 6.7”, 5G Kết nối cực nhanh - Hàng chính hãng",Samsung,,,,2850000,3920000,27.3,5,1,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/3c/e7/ec/70f5cce5f61c20938c38137bbc597663.jpg,2025-10-14T13:01:48.949882+00:00,,4GB,,,
Tiki,277512620,Điện Thoại Samsung Galaxy A36 5G 8GB/128GB - Hàng Chính Hãng,Samsung,,,,6529000,8290000,21.24,5,3,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/1d/33/6b/a090d6f8da2d6a4b0e2fb94b37169ff4.jpg,2025-10-14T13:01:49.713212+00:00,,8GB,,,
Tiki,277512611,Điện Thoại Samsung Galaxy A56 5G 8GB/128GB - Hàng Chính Hãng,Samsung,,,,7999000,9990000,19.93,5,1,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/f3/39/c7/6210a4b8c5667f3763e0ce269446ea03.jpg,2025-10-14T13:01:50.472936+00:00,,8GB,,,
Tiki,277499293,Điện thoại Samsung Galaxy A56 5G (8GB/128GB) - Hàng chính hãng,Samsung,,,,8349000,9990000,16.43,2,1,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/f0/b5/3a/acded00be6f7204ec6f7ed2bd0a0d0c9.jpg,2025-10-14T13:01:51.509970+00:00,,,,,
Tiki,277497325,Điện thoại Samsung Galaxy S25 Ultra (12GB/512GB) - Hàng chính hãng,Samsung,,,,37490000,37490000,0.0,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/e7/a8/0f/6c5526775a511595a67e96f87752192a.jpg,2025-10-14T13:01:52.375333+00:00,,,,,
Tiki,277490201,Điện thoại Samsung Galaxy A36 5G (8GB/128GB) - Hàng chính hãng,Samsung,,,,6849000,8290000,17.38,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/02/52/15/e45e133fe9a563b67cb15e0c2c3e81dc.jpg,2025-10-14T13:01:53.244048+00:00,,,,,
Tiki,277484785,Điện thoại Samsung Galaxy S25 Ultra (12GB/256GB) - Hàng chính hãng,Samsung,,,,25999000,33990000,23.51,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/8e/8a/13/f3cf2027e7bdac3a34ca51e602191b5c.jpg,2025-10-14T13:01:54.241912+00:00,,,,,
Tiki,277466537,Điện Thoại Samsung Galaxy A36 5G - Hàng Chính Hãng,Samsung,,,,6790000,9120000,25.55,5,10,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/30/e0/91/77f76a5732dbd7c77ff9c72abb081157.png,2025-10-14T13:01:54.989508+00:00,,8GB,,,
Tiki,277465334,Điện Thoại Samsung Galaxy A56 5G - Hàng Chính Hãng,Samsung,,,,7990000,9810000,18.55,4.7,7,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/9c/96/19/de9c68e17a4aec809bb342718585fb8d.jpg,2025-10-14T13:01:55.836183+00:00,,8GB,,,
Tiki,277437876,Điện Thoại Samsung Galaxy M15 5G 4GB/128GB - Hàng Chính Hãng,Samsung,,,,3469000,4390000,20.98,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/58/6b/8f/6cd6ccd3bb67b775b2163a50f7a6f43e.jpg,2025-10-14T13:01:56.709839+00:00,,,,,
Tiki,277360579,Điện Thoại Xiaomi Redmi 13 8GB/128GB - Hàng Chính Hãng,Xiaomi,,,,3199000,4690000,31.79,5,1,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/70/e4/c8/54730f02d653e4f56ed355d0d91ca0c1.jpg,2025-10-14T13:01:57.612929+00:00,,8GB,,,
Tiki,277360298,Điện Thoại Realme Note 60x 3GB/64GB - Hàng Chính Hãng,Realme,,,,2069000,2690000,23.09,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/d2/da/2a/defead18638c34058e80160a57bb7604.jpg,2025-10-14T13:01:58.397543+00:00,,,,,
Tiki,277357126,Điện Thoại Realme Note 50 4GB/128GB - Hàng Chính Hãng,Realme,,,,2429000,2890000,15.95,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/47/58/f3/6d41bd4c0b787fcd2dda8c6abf4fadda.jpg,2025-10-14T13:02:00.229902+00:00,,,,,
Tiki,277356914,Điện Thoại Realme Note 60 4GB/128GB - Hàng Chính Hãng,Realme,,,,2479000,3390000,26.87,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/58/93/b3/b611f57d4223a9953e35d1373d9354b2.jpg,2025-10-14T13:02:01.050343+00:00,,4GB,,,
Tiki,277356569,Điện thoại Realme Note 60 (4GB/128GB) - Hàng chính hãng,Realme,,,,2679000,3390000,20.97,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/32/ea/d9/fbdad807f5c48943d39b8d0ac050e108.jpg,2025-10-14T13:02:01.879695+00:00,,,,,
Tiki,277356260,Điện thoại Xiaomi Redmi Note 14 (6GB/128GB) - Hàng chính hãng,Xiaomi,,,,4990000,4990000,0.0,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/e3/b8/bc/fc78828e33d138f77294eeff8dbd25d3.jpg,2025-10-14T13:02:02.809417+00:00,,,,,
Tiki,277356193,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G (8GB/256GB) - Hàng chính hãng,Xiaomi,,,,9599000,10990000,12.66,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/8e/29/10/17ea04e162b7f63bf7bc178b7597bb21.jpg,2025-10-14T13:02:03.564297+00:00,,,,,
Tiki,277348490,Điện Thoại Realme C61 4GB/128GB - Hàng Chính Hãng,Realme,,,,2593000,3590000,27.77,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/69/6b/7a/320677cc347a47f0185411299687fc61.jpg,2025-10-14T13:02:04.438515+00:00,,,,,
Tiki,277315433,"Điện thoại Xiaomi Redmi Note 9T 4GB/128GB 5G Dimensity 800U 5G, Có NFC , Rom tiếng việt - Hàng nhập khẩu Nhật",Xiaomi,,,,2369000,3900000,39.26,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/29/e8/0d/04633f5eae965697ab346f445a26e07c.jpg,2025-10-14T13:02:05.359285+00:00,,4GB,,,
Tiki,277315392,"Điện thoại Xiaomi Redmi A3 (4GB/128GB) Màn hình 6.71inch,pin 5000mAh - Hàng chính hãng",Xiaomi,,,,2099000,2690000,21.97,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/27/9c/14/500eb1443fcea455952936318f9f5d7e.jpg,2025-10-14T13:02:06.172627+00:00,,4GB,,,
Tiki,277311630,Điện Thoại Xiaomi Redmi 14C 6GB/128GB - Hàng Chính Hãng,Xiaomi,,,,2649000,3690000,28.21,5,1,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/11/d6/07/6373abc3dbeb9029bfcb43b26791ed17.jpg,2025-10-14T13:02:06.893168+00:00,,6GB,,,
Tiki,277175972,Điện Thoại Oppo A3x 4GB/64GB - Hàng Chính Hãng,OPPO,,,,3269000,3490000,6.33,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/3e/31/36/b64c9b52f0e22d6d70d5f3c2155bb829.jpg,2025-10-14T13:02:07.779049+00:00,,,,,
Tiki,277175955,Điện Thoại Xiaomi Redmi A3 3GB/64GB - Hàng Chính Hãng,Xiaomi,,,,1829000,2490000,26.55,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/39/0e/ed/9a135525dd9ead0b6d4e6d15d5f41d57.jpg,2025-10-14T13:02:08.642942+00:00,,,,,
Tiki,277175913,Điện Thoại Xiaomi Redmi Note 14 6GB/128GB - Hàng Chính Hãng,Xiaomi,,,,4129000,4990000,17.25,4.5,7,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/10/ab/85/a4099a15951fa60cdcbe24ac461725ae.jpg,2025-10-14T13:02:09.406485+00:00,,,,,
Tiki,277174952,Điện Thoại Xiaomi Redmi Note 14 Pro 8GB/256GB - Hàng Chính Hãng,Xiaomi,,,,6849000,7990000,14.28,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/a1/de/30/5a8da5b90edefff5bd4e1cc37ff3055a.jpg,2025-10-14T13:02:10.264518+00:00,,,,,
Tiki,277065642,"Điện thoại Samsung Galaxy S25+, Điện thoại AI, Tìm kiếm thông minh, Video camera đêm Nightography, Chip Snapdragon - Hàng Chính Hãng",Samsung,,,,18490000,26990000,31.49,5,1,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/ee/ce/14/379a72e23f651d6e35f223147be4b160.jpg,2025-10-14T13:02:11.073630+00:00,,12GB,,,
Tiki,277063012,"Điện thoại Samsung Galaxy S25, Điện thoại AI, Tìm kiếm thông minh, Video camera đêm Nightography, Chip Snapdragon - Đã kích hoạt bảo hành điện tử - Hàng Chính Hãng",Samsung,,,,16450000,22990000,28.45,5,3,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/3a/f1/92/26171c22498fcfa3f602d8666f239eae.jpg,2025-10-14T13:02:11.982282+00:00,,,,,
Tiki,277049062,Điện Thoại Xiaomi Redmi Note 14 Pro+ 5G 8GB/256GB - Hàng Chính Hãng,Xiaomi,,,,9099000,10990000,17.21,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/fb/52/cc/3f3c2ab723989d8e38cc92199dfbc03d.jpg,2025-10-14T13:02:12.857354+00:00,,,,,
Tiki,277030799,"Điện thoại Realme Note 50 , Màn 90HZ (3GB/64GB) Rom quốc tế - Hàng chính hãng",Realme,,,,1999000,2690000,25.69,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/94/2f/6f/f68822279f7733a2a6fddfb7366bc8ec.jpg,2025-10-14T13:02:13.770671+00:00,,3G,,,
Tiki,277014407,"Điện thoại ZTE Blade A34 (4GB/64GB) Màn hình 6.6"", Pin 5000mAh - Hàng chính hãng",Tecno,,,,1699000,2190000,22.42,5,2,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/8f/3d/d4/265222415e48466431578e5d50528ab8.jpg,2025-10-14T13:02:14.553348+00:00,,4G,,,
