source_platform,product_external_id,product_name,brand,category_lvl1,category_lvl2,category_lvl3,price_current,price_original,discount_percent,rating_avg,review_count,stock_available,store_name,image_url,crawl_time,attributes.spec_cpu,attributes.spec_ram,attributes.spec_storage,attributes.spec_display,attributes.spec_os
Tiki,278745865,Kính Bảo Vệ Camera Cho iPhone 17/ 17 Air/ 17 Pro/ 17 Pro Max UNIQ OPTIX CLEARSHIELD Cho Hình Ảnh Rõ Nét Kính Cường Lực 9H Hàng Chính Hãng,UNIQ,,,,237500,250000,5.0,0,0,,Phụ Kiện Gu,https://salt.tikicdn.com/cache/280x280/ts/product/db/15/06/a97a75b6161e359b84834cbb243950ee.jpg,2025-10-14T13:17:31.650489+00:00,,,,,
Tiki,278745906,Kính Cường Lực Cho iPhone 17 Series UNIQ OPTIX COVEX MATTE Nhám Chống Bám Vân Tay Không Bám Bẩn Thích Hợp Cho Game Thủ Hàng Chính Hãng,UNIQ,,,,460000,460000,0.0,0,0,,Phụ Kiện Gu,https://salt.tikicdn.com/cache/280x280/ts/product/dd/a1/95/64c172f13923d223c6424db5cf6c11b4.jpg,2025-10-14T13:17:31.655384+00:00,,,,,
Tiki,278745829,Ốp Lưng UNIQ COEHL MARÉE Cho iPhone 17 Pro/ 17 Pro Max Gợi Lên Bở Biển Lấp Lánh Vỏ Sò Đón Ánh Nắng Hàng Chính Hãng,UNIQ,,,,845500,890000,5.0,0,0,,Phụ Kiện Gu,https://salt.tikicdn.com/cache/280x280/ts/product/ba/05/b5/03a209765d7ad13c6cd4b8b0e7224cd4.jpg,2025-10-14T13:17:32.105823+00:00,,,,,
Tiki,278745815,Ốp UNIQ COEHL AERIS Cho iPhone 17 Pro Max Sắc Hồng Đá Cẩm Thạch Cảm Hứng Chuyển Động Nhẹ Nhàng Không Khí Và Ánh Sáng Hàng Chính Hãng,UNIQ,,,,790000,790000,0.0,0,0,,Phụ Kiện Gu,https://salt.tikicdn.com/cache/280x280/ts/product/d9/34/82/56ba4cf30bfe594fd7052375642a70e1.jpg,2025-10-14T13:17:32.268850+00:00,,,,,
Tiki,278745449,"Cáp Sạc cho Coros Pace 2 / Pace 3 / Vertix 1,2 / Vertix 2S / Coros Apex 42,46 / Apex Pro / Apex 2 / Apex 2 Pro - Hàng Chính Hãng",DEVO,,,,120000,120000,0.0,0,0,,DEVO SHOP,https://salt.tikicdn.com/cache/280x280/ts/product/b6/e2/0c/dda68f68fa420f3ce6499e945c0b17a6.jpg,2025-10-14T13:17:32.552975+00:00,,,,,
Tiki,278745410,Dock Sạc Kim Loại USB C cho Huawei Watch 3/4/5 & Huawei Watch GT 3/4/5/6 Pro & Huawei Watch Fit 4/4 Pro - Hàng Chính Hãng,DEVO,,,,250000,250000,0.0,0,0,,DEVO SHOP,https://salt.tikicdn.com/cache/280x280/ts/product/49/9c/44/95c43a1c7b3ee1ef9756a6634392a49f.jpg,2025-10-14T13:17:32.675397+00:00,,,,,
Tiki,278745356,Dock Sạc Cho Amazfit Bip 6 - Hàng Chính Hãng,DEVO,,,,150000,150000,0.0,0,0,,DEVO SHOP,https://salt.tikicdn.com/cache/280x280/ts/product/29/52/03/047f9333d11733cdc155733adfbf7f16.jpg,2025-10-14T13:17:32.925097+00:00,,,,,
Tiki,278745345,Dock Sạc Cho Amazfit T-Rex 3 / Amazfit T-Rex 3 Pro - Hàng Chính Hãng,DEVO,,,,150000,150000,0.0,0,0,,DEVO SHOP,https://salt.tikicdn.com/cache/280x280/ts/product/5a/5d/17/0cfb80ccfe527208f215c233471fce7b.jpg,2025-10-14T13:17:33.411822+00:00,,,,,
Tiki,278745394,Dock Sạc Cho Amazfit Active 2 - Hàng Chính Hãng,DEVO,,,,150000,150000,0.0,0,0,,DEVO SHOP,https://salt.tikicdn.com/cache/280x280/ts/product/8a/3a/e4/4ec319f3a56a737e033c041bf0130b8f.jpg,2025-10-14T13:17:33.478750+00:00,,,,,
Tiki,278756000,Xe Đẩy Inox 2 Tầng Y tế Có Hộc Dr.Viet 35x50,Giahu,,,,882753,882753,0.0,0,0,,DỤNG CỤ Y TẾ SỨC KHỎE DRVIET,https://salt.tikicdn.com/cache/280x280/ts/product/12/8c/10/427a5c7fe893d50d36f962032514f15c.png,2025-10-14T13:17:33.863149+00:00,,,,,
Tiki,278755992,Xe đẩy inox 3 tầng DCG-34,Giahu,,,,1044662,1044662,0.0,0,0,,DỤNG CỤ Y TẾ SỨC KHỎE DRVIET,https://salt.tikicdn.com/cache/280x280/ts/product/c2/48/56/f092ff7f90df69f021139607e4ee7126.png,2025-10-14T13:17:33.938529+00:00,,,,,
Tiki,278752088,Bếp gas dã ngoại công suất lớn Campingmoon OD-4 OD 4 OD4,CAMPINGMOON,,,,1483500,1483500,0.0,0,0,,Quân Camp,https://salt.tikicdn.com/cache/280x280/ts/product/08/0b/c7/f81a687c3490c22842d0c5c1e97ecc75.png,2025-10-14T13:17:34.426891+00:00,,,,,
Tiki,278755826,Đồng hồ  treo tường Nhật Bản Rhythm Magic Motion 4MH407WU06 – KT 41.6 x 55.8 x 12.0cm. Dùng PIN.,Rhythm,,,,22990000,22990000,0.0,0,0,,Rhythm Flagship Store,https://salt.tikicdn.com/cache/280x280/ts/product/3a/76/b1/d88ff907bfd72ade59abfd21567cebe0.jpg,2025-10-14T13:17:34.437640+00:00,,,,,
Tiki,278752027,Dụng cụ cọ toilet Joseph Joseph 70515 Hàng chính hãng,Joseph Joseph,,,,990000,990000,0.0,0,0,,Telovietnam,https://salt.tikicdn.com/cache/280x280/ts/product/07/b1/97/8f7076cc12460bde446d9003889f45c1.jpg,2025-10-14T13:17:34.840635+00:00,,,,,
Tiki,278752011,Hộp giữ nhiệt thực phẩm Tiger LXB-A100,Tiger,,,,1900000,1900000,0.0,0,0,,TIGER OFFICIAL FLAGSHIP STORE,https://salt.tikicdn.com/cache/280x280/ts/product/5e/20/01/4860328719c8bf7a07b41cdfc4f8b95d.png,2025-10-14T13:17:34.923785+00:00,,,,,
Tiki,278752002,Hộp Giữ Nhiệt Thực Phẩm TIGER MCJ-K050 (500ml),Tiger,,,,1190000,1190000,0.0,0,0,,TIGER OFFICIAL FLAGSHIP STORE,https://salt.tikicdn.com/cache/280x280/ts/product/0f/09/76/32b50a62a7af4a716b457a9f8a43c65c.png,2025-10-14T13:17:35.415904+00:00,,,,,
Tiki,278751993,Hộp Giữ Nhiệt Thực Phẩm TIGER MCJ-K075 (750ml),Tiger,,,,1290000,1290000,0.0,0,0,,TIGER OFFICIAL FLAGSHIP STORE,https://salt.tikicdn.com/cache/280x280/ts/product/42/36/0d/cb1213519e618f07d45cd2d333b452d2.png,2025-10-14T13:17:35.476232+00:00,,,,,
Tiki,278751731,Bộ ATS chuyển nguồn tự động CEMIG 100A 4P,HUNONIC,,,,980000,980000,0.0,0,0,,Nhà bán Xuko,https://salt.tikicdn.com/cache/280x280/ts/product/6e/a6/fa/e3529f06a1766a5a709aaf473ce7831a.jpg,2025-10-14T13:17:35.784666+00:00,,,,,
Tiki,278751991,Chậu rửa bát inox 2 hố Blanco Lemis 8-IF 237372 Hàng chính Hãng,BLANCO,,,,2990000,2990000,0.0,0,0,,Telovietnam,https://salt.tikicdn.com/cache/280x280/ts/product/98/6a/e5/1ba738e55d5a64704017b48a65846e15.jpg,2025-10-14T13:17:35.846154+00:00,,,,,
Tiki,278751453,BỘ KHĂN NEZUMI TOWEL Hàng chính hãng,Nezumi,,,,490000,490000,0.0,0,0,,Telovietnam,https://salt.tikicdn.com/cache/280x280/ts/product/c0/3d/ee/b8c1a8e425a66cb0e37770e869980191.jpg,2025-10-14T13:17:36.174897+00:00,,,,,
Tiki,278751727,Vòi rửa bát nóng lạnh Blanco Mida Chrome 523284 hàng chính hãng,BLANCO,,,,1690000,1690000,0.0,0,0,,Telovietnam,https://salt.tikicdn.com/cache/280x280/ts/product/4a/00/95/a0f483509e45d14c5fa31d06dd5d604f.jpg,2025-10-14T13:17:36.365663+00:00,,,,,
Tiki,278751348,"Bình Giữ Nhiệt LocknLock VIP Timbler LHC4289, Dung Tích 480ml, 3 Màu, Có Khay Lọc Trà  Kèm Hộp",LocknLock,,,,460000,920000,50.0,0,0,,LATH SHOP,https://salt.tikicdn.com/cache/280x280/ts/product/ff/6a/da/71ce66365c2a07ba1abee1058622e011.jpg,2025-10-14T13:17:36.776336+00:00,,,,,
Tiki,278751073,"Máy Xay Thịt, Đùn Thịtt Cá Tự Động Chuyên Dụng Siêu Khỏe – Hiệu Suất Cao, Chạy Êm, Tiết Kiệm Điện ĐÈN ỐP TRẦN, ĐỒNG HỒ TREO TƯỜNG",OEM,,,,1278000,1278000,0.0,0,0,,HA MY SHOP 06,https://salt.tikicdn.com/cache/280x280/ts/product/21/3f/7a/9d4776fd593cc55da7e7a7d9b03f7d1a.png,2025-10-14T13:17:37.220631+00:00,,,,,
Tiki,278751057,"Máy Đùn Thịt, Cá Nhồi Dồi Xúc Xích Inox Cao Cấp Tự Động Siêu Khỏe– Đùn Mịn, Bền Bỉ, An Toàn Thực Phẩm, ĐÈN TRANG TRÍ , ĐỒNG HỒ TREO TƯỜNG",OEM,,,,1265000,1265000,0.0,0,0,,HT2 SHOP,https://salt.tikicdn.com/cache/280x280/ts/product/44/e4/65/d5dd5c28ff5ed93394e57dfc99f04d01.png,2025-10-14T13:17:37.278999+00:00,,,,,
Tiki,278750647,"Máy Xay Thịt Cá Gia Đình – Xay Bán Hàng Công Suất Lớn 2000W – Xay Liên Tục, Không Nóng Máy, Siêu Bền, ĐÈN TRANG TRÍ , ĐỒNG HỒ TREO TƯỜNG",OEM,,,,1285000,1285000,0.0,0,0,,TRÀ MY SHOP 2020,https://salt.tikicdn.com/cache/280x280/ts/product/fd/84/0d/65d1a2f40dd1321787e057d594d7dd92.png,2025-10-14T13:17:37.590450+00:00,,,,,
Tiki,278750709,"Máy Xay Thịt, Cá Đa Năng Siêu Khỏe 2000W – Xay Nhanh, Nhuyễn Mịn, Tiện Lợi Mỗi Ngày, ĐÈN TRANG TRÍ , ĐỒNG HỒ TREO TƯỜNG",OEM,,,,1275000,1275000,0.0,0,0,,HoangTrung Shop,https://salt.tikicdn.com/cache/280x280/ts/product/bf/bd/e6/ec78be9ba3b9a1c2541ff2def4888688.png,2025-10-14T13:17:37.744403+00:00,,,,,
Tiki,278750459,Bông Mút Rửa Mặt AMORTALS Bọt Biển Hình Giọt Nước Hỗ Trợ Làm Sạch,PEAFLO,,,,55000,55000,0.0,0,0,,Gold,https://salt.tikicdn.com/cache/280x280/ts/product/f5/6b/13/4bf2f3f4da7e835e0dfc887ca3150229.jpg,2025-10-14T13:17:38.265614+00:00,,,,,
Tiki,278750321,Bộ 6 ly kèm bình thở nguyên set Bohemia Sandra Hàng chính hãng,Bohemia,,,,1390000,1390000,0.0,0,0,,Telovietnam,https://salt.tikicdn.com/cache/280x280/ts/product/13/98/2b/628f69445aa45ae1ece4eb49343e3b2c.jpg,2025-10-14T13:17:38.433601+00:00,,,,,
Tiki,278750371,Bộ Bình Cốc Rượu Pha Lê Tiệp Bohemia (1 bình 700ml + 6 cốc 290ml) Hàng chính hãng,Bohemia,,,,2590000,2590000,0.0,0,0,,Telovietnam,https://salt.tikicdn.com/cache/280x280/ts/product/a8/58/42/e74c6fd2c9ce298f3f20d6e82eb95fab.jpg,2025-10-14T13:17:38.700261+00:00,,,,,
