product_id,product_name,brand,category,subcategory,price_usd,price_vnd,original_price_usd,discount_percentage,rating,review_count,stock_quantity,warranty_months,description,platform_availability,payment_methods,source_platform,availability,data_source,market_focus,language,extracted_at,crawl_timestamp,product_url,main_category
VN_MARKET_000623,Samsung Plus,Samsung,Electronics,Audio Devices,363.68,8728320,407.59,5.0,4.2,1618,23.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Sendo', 'Lazada', 'Shopee', 'Tiki']","['ZaloPay', 'Bank_Transfer', 'Credit_Card', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000625,JBL Ultra,JBL,Electronics,Audio Devices,144.43,3466320,166.77,12.6,4.0,684,240.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Lazada', 'Sendo', 'Tiki']","['MoMo', 'Credit_Card', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000627,Samsung Max,Samsung,Electronics,Audio Devices,21.65,519600,26.21,23.0,4.8,1969,64.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Lazada']","['ZaloPay', 'MoMo', 'COD', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000629,JBL Plus,JBL,Electronics,Audio Devices,265.93,6382320,336.84,8.8,4.1,574,218.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Sendo', 'Shopee']","['Bank_Transfer', 'MoMo', 'COD', 'ZaloPay', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000630,JBL Standard,JBL,Electronics,Audio Devices,83.78,2010720,103.13,22.1,4.2,1902,129.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Tiki', 'Shopee', 'Lazada', 'Sendo']","['Bank_Transfer', 'Credit_Card', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000631,Sony Ultra,Sony,Electronics,Audio Devices,313.81,7531440,378.42,11.1,4.5,965,94.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki']","['COD', 'ZaloPay', 'Credit_Card', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000640,Sony Max,Sony,Electronics,Audio Devices,138.58,3325920,169.28,19.1,3.7,966,112.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Lazada', 'Sendo']","['Bank_Transfer', 'ZaloPay', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000641,Anker Ultra,Anker,Electronics,Audio Devices,54.55,1309200,69.38,18.3,4.7,1320,220.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki']","['COD', 'ZaloPay', 'Credit_Card', 'Bank_Transfer', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000643,Sony Plus,Sony,Electronics,Audio Devices,130.66,3135840,149.85,4.4,4.8,1896,449.0,24.0,High-quality audio devices device popular in Vietnamese market,"['Sendo', 'Lazada']","['ZaloPay', 'Bank_Transfer', 'MoMo', 'Credit_Card', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000644,Anker Max,Anker,Electronics,Audio Devices,217.7,5224800,261.23,15.3,4.9,1976,29.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Tiki', 'Sendo', 'Lazada']","['ZaloPay', 'MoMo', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000650,Sony Pro,Sony,Electronics,Audio Devices,105.0,2520000,121.82,21.6,4.3,541,70.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Sendo', 'Shopee']","['Credit_Card', 'ZaloPay', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000660,Samsung Ultra,Samsung,Electronics,Audio Devices,126.25,3030000,143.78,23.7,3.8,1951,466.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Tiki', 'Lazada', 'Sendo', 'Shopee']","['Credit_Card', 'COD', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000670,Apple AirPods Pro,Apple,Electronics,Audio Devices,397.21,9533040,489.12,8.2,4.5,1339,15.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki']","['Bank_Transfer', 'MoMo', 'COD', 'Credit_Card', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000673,Apple AirPods Ultra,Apple,Electronics,Audio Devices,166.1,3986400,183.03,7.1,3.6,160,179.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki', 'Lazada']","['Bank_Transfer', 'COD', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio
VN_MARKET_000735,Microsoft Xbox Plus,Microsoft,Electronics,Gaming,445.74,10697760,552.5,14.0,4.7,582,201.0,36.0,High-quality gaming device popular in Vietnamese market,"['Sendo', 'Lazada']","['MoMo', 'Bank_Transfer', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000736,Sony PlayStation Pro,Sony,Electronics,Gaming,708.04,16992960,821.51,16.0,4.0,1324,235.0,12.0,High-quality gaming device popular in Vietnamese market,"['Shopee', 'Tiki', 'Sendo']","['ZaloPay', 'Bank_Transfer', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000737,Razer Ultra,Razer,Electronics,Gaming,250.29,6006960,310.65,4.6,4.2,1481,213.0,24.0,High-quality gaming device popular in Vietnamese market,"['Tiki', 'Lazada', 'Sendo', 'Shopee']","['Credit_Card', 'MoMo', 'Bank_Transfer', 'ZaloPay', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000739,Sony PlayStation Ultra,Sony,Electronics,Gaming,678.89,16293360,753.35,9.8,4.6,727,119.0,36.0,High-quality gaming device popular in Vietnamese market,"['Tiki', 'Lazada']","['Bank_Transfer', 'Credit_Card', 'MoMo', 'COD', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000742,Razer Pro,Razer,Electronics,Gaming,382.4,9177600,442.08,7.4,4.1,1965,339.0,12.0,High-quality gaming device popular in Vietnamese market,"['Shopee', 'Tiki', 'Sendo', 'Lazada']","['ZaloPay', 'MoMo', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000743,Sony PlayStation Max,Sony,Electronics,Gaming,553.45,13282800,635.58,24.2,4.0,1336,497.0,24.0,High-quality gaming device popular in Vietnamese market,"['Sendo', 'Tiki', 'Lazada']","['ZaloPay', 'Bank_Transfer', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000745,Microsoft Xbox Pro,Microsoft,Electronics,Gaming,204.56,4909440,243.32,6.0,4.7,495,40.0,36.0,High-quality gaming device popular in Vietnamese market,"['Sendo', 'Shopee', 'Lazada', 'Tiki']","['Credit_Card', 'MoMo', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000746,Nintendo Ultra,Nintendo,Electronics,Gaming,553.44,13282560,622.8,20.2,3.9,108,173.0,24.0,High-quality gaming device popular in Vietnamese market,"['Tiki', 'Shopee', 'Lazada', 'Sendo']","['COD', 'ZaloPay', 'Bank_Transfer', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000747,Razer Standard,Razer,Electronics,Gaming,522.3,12535200,588.03,18.3,4.8,1496,307.0,36.0,High-quality gaming device popular in Vietnamese market,"['Lazada', 'Tiki']","['COD', 'ZaloPay', 'Bank_Transfer', 'MoMo', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000749,Nintendo Max,Nintendo,Electronics,Gaming,580.63,13935120,649.03,2.0,3.8,123,444.0,24.0,High-quality gaming device popular in Vietnamese market,"['Shopee', 'Sendo', 'Lazada', 'Tiki']","['COD', 'Credit_Card', 'ZaloPay', 'Bank_Transfer', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000752,Microsoft Xbox Max,Microsoft,Electronics,Gaming,482.15,11571600,574.23,18.4,3.9,527,290.0,24.0,High-quality gaming device popular in Vietnamese market,"['Shopee', 'Sendo', 'Lazada', 'Tiki']","['ZaloPay', 'COD', 'MoMo', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000755,Nintendo Plus,Nintendo,Electronics,Gaming,410.57,9853680,464.89,19.1,4.2,548,219.0,36.0,High-quality gaming device popular in Vietnamese market,"['Sendo', 'Lazada', 'Shopee', 'Tiki']","['MoMo', 'COD', 'Credit_Card', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000757,Razer Max,Razer,Electronics,Gaming,264.66,6351840,299.68,13.8,3.8,614,201.0,36.0,High-quality gaming device popular in Vietnamese market,"['Sendo', 'Tiki', 'Shopee', 'Lazada']","['Credit_Card', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000758,Microsoft Xbox Ultra,Microsoft,Electronics,Gaming,370.54,8892960,474.68,23.3,4.8,961,360.0,24.0,High-quality gaming device popular in Vietnamese market,"['Lazada', 'Shopee']","['MoMo', 'ZaloPay', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000762,Nintendo Standard,Nintendo,Electronics,Gaming,477.7,11464800,564.0,8.7,4.5,1685,441.0,24.0,High-quality gaming device popular in Vietnamese market,"['Sendo', 'Shopee', 'Tiki', 'Lazada']","['MoMo', 'Bank_Transfer', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000763,Razer Plus,Razer,Electronics,Gaming,342.76,8226240,434.35,15.8,4.8,368,162.0,36.0,High-quality gaming device popular in Vietnamese market,"['Tiki', 'Shopee']","['Bank_Transfer', 'Credit_Card', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000770,Nintendo Pro,Nintendo,Electronics,Gaming,306.2,7348800,343.66,3.6,3.6,677,273.0,12.0,High-quality gaming device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki']","['Bank_Transfer', 'ZaloPay', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000771,Sony PlayStation Plus,Sony,Electronics,Gaming,472.8,11347200,529.19,6.3,4.1,188,434.0,12.0,High-quality gaming device popular in Vietnamese market,"['Shopee', 'Tiki']","['Bank_Transfer', 'MoMo', 'Credit_Card', 'ZaloPay', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000778,Sony PlayStation Standard,Sony,Electronics,Gaming,527.44,12658560,657.74,14.6,4.7,1827,473.0,12.0,High-quality gaming device popular in Vietnamese market,"['Tiki', 'Lazada', 'Sendo']","['ZaloPay', 'Credit_Card', 'Bank_Transfer', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000809,Microsoft Xbox Standard,Microsoft,Electronics,Gaming,431.81,10363440,546.45,20.1,4.7,255,156.0,36.0,High-quality gaming device popular in Vietnamese market,"['Lazada', 'Sendo', 'Shopee', 'Tiki']","['MoMo', 'ZaloPay', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000833,Apple Watch Standard,Apple,Electronics,Wearables,448.08,10753920,511.13,23.2,4.3,225,477.0,24.0,High-quality wearables device popular in Vietnamese market,"['Shopee', 'Lazada', 'Sendo', 'Tiki']","['COD', 'ZaloPay', 'MoMo', 'Bank_Transfer', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000834,Apple Watch Plus,Apple,Electronics,Wearables,316.83,7603920,367.64,3.6,3.8,696,341.0,12.0,High-quality wearables device popular in Vietnamese market,"['Sendo', 'Tiki', 'Lazada']","['ZaloPay', 'MoMo', 'COD', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000836,Samsung Galaxy Watch Ultra,Samsung,Electronics,Wearables,333.36,8000640,422.93,9.3,4.8,1113,467.0,36.0,High-quality wearables device popular in Vietnamese market,"['Lazada', 'Tiki', 'Sendo']","['Credit_Card', 'COD', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000839,Fitbit Ultra,Fitbit,Electronics,Wearables,125.1,3002400,142.23,22.0,4.4,752,245.0,24.0,High-quality wearables device popular in Vietnamese market,"['Tiki', 'Sendo', 'Lazada', 'Shopee']","['Credit_Card', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000841,Samsung Galaxy Watch Standard,Samsung,Electronics,Wearables,346.3,8311200,400.83,15.2,4.0,1086,178.0,36.0,High-quality wearables device popular in Vietnamese market,"['Shopee', 'Lazada']","['Bank_Transfer', 'Credit_Card', 'COD', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000843,Samsung Galaxy Watch Max,Samsung,Electronics,Wearables,162.37,3896880,186.42,18.6,4.0,977,194.0,24.0,High-quality wearables device popular in Vietnamese market,"['Sendo', 'Lazada', 'Tiki']","['ZaloPay', 'Credit_Card', 'Bank_Transfer', 'COD', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000845,Fitbit Plus,Fitbit,Electronics,Wearables,191.33,4591920,240.72,16.5,4.1,1040,474.0,24.0,High-quality wearables device popular in Vietnamese market,"['Sendo', 'Shopee']","['MoMo', 'Credit_Card', 'COD', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000846,Apple Watch Ultra,Apple,Electronics,Wearables,463.7,11128800,567.09,4.2,4.1,264,117.0,12.0,High-quality wearables device popular in Vietnamese market,"['Sendo', 'Shopee', 'Tiki']","['Bank_Transfer', 'MoMo', 'ZaloPay', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000850,Samsung Galaxy Watch Plus,Samsung,Electronics,Wearables,409.15,9819600,462.64,15.1,4.5,1223,351.0,36.0,High-quality wearables device popular in Vietnamese market,"['Lazada', 'Sendo', 'Tiki', 'Shopee']","['COD', 'Credit_Card', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000851,Apple Watch Pro,Apple,Electronics,Wearables,58.46,1403040,67.6,1.1,4.2,34,386.0,12.0,High-quality wearables device popular in Vietnamese market,"['Tiki', 'Sendo', 'Shopee']","['Bank_Transfer', 'Credit_Card', 'COD', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000855,Fitbit Max,Fitbit,Electronics,Wearables,248.11,5954640,298.17,19.6,5.0,655,45.0,24.0,High-quality wearables device popular in Vietnamese market,"['Tiki', 'Sendo', 'Lazada']","['Credit_Card', 'Bank_Transfer', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000864,Fitbit Standard,Fitbit,Electronics,Wearables,149.43,3586320,168.99,14.9,3.9,500,116.0,36.0,High-quality wearables device popular in Vietnamese market,"['Shopee', 'Tiki', 'Lazada']","['MoMo', 'COD', 'Bank_Transfer', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000868,Samsung Galaxy Watch Pro,Samsung,Electronics,Wearables,273.2,6556800,321.52,13.5,4.4,272,48.0,12.0,High-quality wearables device popular in Vietnamese market,"['Shopee', 'Lazada', 'Sendo', 'Tiki']","['MoMo', 'ZaloPay', 'Bank_Transfer', 'Credit_Card', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000884,Fitbit Pro,Fitbit,Electronics,Wearables,421.81,10123440,530.06,12.3,4.6,706,456.0,12.0,High-quality wearables device popular in Vietnamese market,"['Lazada', 'Sendo', 'Shopee', 'Tiki']","['MoMo', 'ZaloPay', 'Bank_Transfer', 'COD', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
VN_MARKET_000897,Apple Watch Max,Apple,Electronics,Wearables,393.26,9438240,440.17,6.3,4.4,1295,53.0,36.0,High-quality wearables device popular in Vietnamese market,"['Lazada', 'Shopee', 'Sendo', 'Tiki']","['Credit_Card', 'COD', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
CELLPHONES_77fd155b,Samsung Product 9390,Samsung,Electronics,dien-thoai,119.29,2863000,142.92,16.5,4.3,562,0.0,12.0,"Sản phẩm Product 9390 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
CELLPHONES_37b67deb,Samsung Product 1816,Samsung,Electronics,dien-thoai,1067.17,25612000,,,4.3,412,0.0,12.0,"Sản phẩm Product 1816 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
CELLPHONES_02fe8459,Samsung Product 8265,Samsung,Electronics,dien-thoai,931.62,22359000,1124.12,17.1,4.3,797,0.0,12.0,"Sản phẩm Product 8265 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,General Electronics
CELLPHONES_332145fa,Asanzo Lenovo ThinkPad X1,Asanzo,Electronics,laptop,1266.88,30405000,1813.08,30.1,4.3,1505,0.0,12.0,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_7f3dba1c,BKAV MacBook Pro M3,BKAV,Electronics,laptop,1834.04,44017000,2148.42,14.6,4.0,392,0.0,12.0,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_9084783e,Realme HP Spectre x360,Realme,Electronics,laptop,795.67,19096000,,,4.3,294,0.0,12.0,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_296cb161,Asanzo Acer Predator Helios,Asanzo,Electronics,laptop,1777.21,42653000,2216.58,19.8,4.5,503,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_edef1d99,Viettel MacBook Pro M3,Viettel,Electronics,laptop,1762.79,42307000,,,3.9,1543,0.0,12.0,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_f30f843f,OPPO Acer Predator Helios,OPPO,Electronics,laptop,161.25,3870000,215.96,25.3,4.5,724,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_976b0ef7,Apple Acer Predator Helios,Apple,Electronics,laptop,247.21,5933000,327.17,24.4,4.7,1012,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_0b4475b1,BKAV Dell XPS 13,BKAV,Electronics,laptop,1161.54,27877000,,,4.5,1697,0.0,12.0,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_ca3fc725,VinSmart Acer Predator Helios,VinSmart,Electronics,laptop,598.96,14375000,790.54,24.2,4.6,125,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_d254fb3e,BKAV Asus ROG Strix,BKAV,Electronics,laptop,87.25,2094000,124.88,30.1,3.7,205,0.0,12.0,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_0bfe1321,Vivo Acer Predator Helios,Vivo,Electronics,laptop,291.58,6998000,,,4.2,1675,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_9151b216,Vivo HP Spectre x360,Vivo,Electronics,laptop,416.29,9991000,508.71,18.2,3.9,1223,0.0,12.0,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_5560c0d4,FPT Dell XPS 13,FPT,Electronics,laptop,1827.29,43855000,,,3.5,611,0.0,12.0,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_028aee54,BKAV Lenovo ThinkPad X1,BKAV,Electronics,laptop,1441.17,34588000,1597.04,9.8,3.6,916,0.0,12.0,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_7c9145be,Samsung Dell XPS 13,Samsung,Electronics,laptop,1278.21,30677000,1777.92,28.1,4.9,143,0.0,12.0,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_92735983,Apple HP Spectre x360,Apple,Electronics,laptop,901.58,21638000,1214.25,25.7,3.8,1823,0.0,12.0,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_6c4cda20,Xiaomi Lenovo ThinkPad X1,Xiaomi,Electronics,laptop,1440.92,34582000,2032.46,29.1,4.5,1000,0.0,12.0,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_52d6b9cc,BKAV HP Spectre x360,BKAV,Electronics,laptop,164.71,3953000,238.83,31.0,3.9,1266,0.0,12.0,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_451ce2fe,OPPO Asus ROG Strix,OPPO,Electronics,laptop,1052.92,25270000,1363.67,22.8,4.4,599,0.0,12.0,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_792a93cf,OPPO Lenovo ThinkPad X1,OPPO,Electronics,laptop,1635.25,39246000,,,3.7,1993,0.0,12.0,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_8c5a7578,Samsung Acer Predator Helios,Samsung,Electronics,laptop,907.67,21784000,,,4.4,1658,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_85648438,Viettel Acer Predator Helios,Viettel,Electronics,laptop,117.88,2829000,,,4.5,862,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_7c49c3d0,Realme Acer Predator Helios,Realme,Electronics,laptop,899.5,21588000,,,4.0,796,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
