product_id,product_name,brand,category,subcategory,price_usd,price_vnd,original_price_usd,discount_percentage,rating,review_count,stock_quantity,warranty_months,description,platform_availability,payment_methods,source_platform,availability,data_source,market_focus,language,extracted_at,crawl_timestamp,product_url,main_category
CELLPHONES_4b0c8fe9,VinSmart Product 6659,VinSmart,Electronics,Smartphones,670.71,16097000,944.33,29.0,3.8,1857,,,"Sản phẩm Product 6659 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:23.358844,https://cellphones.com/product/badc2ffc,Mobile Devices
CELLPHONES_078382cb,OPPO Product 3147,OPPO,Electronics,Smartphones,128.71,3089000,190.33,32.4,3.8,517,,,"Sản phẩm Product 3147 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:23.460226,https://cellphones.com/product/21e99f02,Mobile Devices
CELLPHONES_4004279e,FPT Product 9036,FPT,Electronics,Smartphones,1734.67,41632000,,,3.8,788,,,"Sản phẩm Product 9036 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:23.571812,https://cellphones.com/product/6fac5806,Mobile Devices
CELLPHONES_a37e25d7,OPPO Product 2127,OPPO,Electronics,Smartphones,1466.58,35198000,1904.38,23.0,4.8,62,,,"Sản phẩm Product 2127 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:23.681067,https://cellphones.com/product/d37559eb,Mobile Devices
CELLPHONES_3901d565,Realme Product 8705,Realme,Electronics,Smartphones,1456.88,34965000,1619.04,10.0,4.1,1719,,,"Sản phẩm Product 8705 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:23.788130,https://cellphones.com/product/cf7e578f,Mobile Devices
CELLPHONES_6d88c2ee,FPT Product 2166,FPT,Electronics,Smartphones,456.25,10950000,,,4.8,805,,,"Sản phẩm Product 2166 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:23.899800,https://cellphones.com/product/0287cb82,Mobile Devices
CELLPHONES_f977925e,Asanzo Product 4553,Asanzo,Electronics,Smartphones,1818.62,43647000,2042.33,11.0,3.6,1720,,,"Sản phẩm Product 4553 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:24.009749,https://cellphones.com/product/51cf0541,Mobile Devices
CELLPHONES_3cb06fbe,VinSmart Product 3787,VinSmart,Electronics,Smartphones,610.79,14659000,879.83,30.6,4.9,1161,,,"Sản phẩm Product 3787 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:24.110189,https://cellphones.com/product/ffa19ff0,Mobile Devices
CELLPHONES_38408576,Asanzo Product 2937,Asanzo,Electronics,Smartphones,1760.71,42257000,2578.42,31.7,4.2,1945,,,"Sản phẩm Product 2937 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:24.214338,https://cellphones.com/product/e5c4297f,Mobile Devices
CELLPHONES_52183ac5,Realme Product 1611,Realme,Electronics,Smartphones,983.17,23596000,1099.96,10.6,4.5,1085,,,"Sản phẩm Product 1611 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:24.331019,https://cellphones.com/product/cd2a8fc5,Mobile Devices
CELLPHONES_86442441,FPT Product 7173,FPT,Electronics,Smartphones,1270.83,30500000,1530.42,17.0,3.8,31,,,"Sản phẩm Product 7173 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:24.432612,https://cellphones.com/product/ca624e9b,Mobile Devices
CELLPHONES_947927de,Xiaomi Product 1452,Xiaomi,Electronics,Smartphones,819.67,19672000,,,4.7,1479,,,"Sản phẩm Product 1452 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:24.538454,https://cellphones.com/product/669377ac,Mobile Devices
CELLPHONES_d1e83043,Vivo Product 3152,Vivo,Electronics,Smartphones,1673.25,40158000,2146.21,22.0,3.9,429,,,"Sản phẩm Product 3152 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:24.641749,https://cellphones.com/product/8cf8da9e,Mobile Devices
CELLPHONES_7371ddf2,Xiaomi Product 6724,Xiaomi,Electronics,Smartphones,1324.58,31790000,1910.62,30.7,4.9,1840,,,"Sản phẩm Product 6724 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:24.854659,https://cellphones.com/product/83935199,Mobile Devices
CELLPHONES_537d5507,VinSmart Product 2101,VinSmart,Electronics,Smartphones,603.75,14490000,,,4.9,464,,,"Sản phẩm Product 2101 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:24.960943,https://cellphones.com/product/a96f0b6d,Mobile Devices
CELLPHONES_458c99a8,FPT Product 6869,FPT,Electronics,Smartphones,369.04,8857000,,,3.5,1627,,,"Sản phẩm Product 6869 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:25.062315,https://cellphones.com/product/dc7085ed,Mobile Devices
CELLPHONES_33a1fde7,Vivo Product 5690,Vivo,Electronics,Smartphones,1826.79,43843000,,,4.2,110,,,"Sản phẩm Product 5690 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:25.167946,https://cellphones.com/product/daf26905,Mobile Devices
CELLPHONES_9bb61261,VinSmart Product 3139,VinSmart,Electronics,Smartphones,1791.42,42994000,2354.54,23.9,3.5,1131,,,"Sản phẩm Product 3139 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:25.277003,https://cellphones.com/product/ea47d0a3,Mobile Devices
CELLPHONES_4c766f32,FPT Product 9094,FPT,Electronics,Smartphones,1717.0,41208000,1999.38,14.1,3.7,638,,,"Sản phẩm Product 9094 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:25.494425,https://cellphones.com/product/4997eb90,Mobile Devices
CELLPHONES_daff8472,Vivo Product 8708,Vivo,Electronics,Smartphones,864.88,20757000,1218.71,29.0,4.6,709,,,"Sản phẩm Product 8708 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:25.599151,https://cellphones.com/product/692332d6,Mobile Devices
CELLPHONES_fe44b799,Vivo Product 2749,Vivo,Electronics,Headphones,66.46,1595000,81.88,18.9,4.5,1388,,,"Sản phẩm Product 2749 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:35.750953,https://cellphones.com/product/835a159d,Mobile Devices
CELLPHONES_b775c27d,FPT Product 6289,FPT,Electronics,Headphones,1230.71,29537000,,,3.8,1627,,,"Sản phẩm Product 6289 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:35.871171,https://cellphones.com/product/399d38e1,Mobile Devices
CELLPHONES_d1c020f4,Asanzo Product 3509,Asanzo,Electronics,Headphones,1697.71,40745000,2511.33,32.4,4.4,1444,,,"Sản phẩm Product 3509 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:36.087052,https://cellphones.com/product/a86a0e53,Mobile Devices
CELLPHONES_48378a6d,Asanzo Product 7705,Asanzo,Electronics,Headphones,223.04,5353000,261.33,14.6,4.4,681,,,"Sản phẩm Product 7705 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:36.189449,https://cellphones.com/product/d47d1c70,Mobile Devices
CELLPHONES_1cd44938,FPT Product 8361,FPT,Electronics,Headphones,485.04,11641000,604.33,19.7,4.3,1512,,,"Sản phẩm Product 8361 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:36.294273,https://cellphones.com/product/97433ede,Mobile Devices
CELLPHONES_2686a418,Viettel Product 4321,Viettel,Electronics,Headphones,72.79,1747000,106.71,31.8,4.7,946,,,"Sản phẩm Product 4321 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:36.405404,https://cellphones.com/product/4a7ad520,Mobile Devices
CELLPHONES_e4dfe35e,Realme Product 2355,Realme,Electronics,Headphones,1719.17,41260000,2308.5,25.5,3.6,694,,,"Sản phẩm Product 2355 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:36.509859,https://cellphones.com/product/9639b256,Mobile Devices
CELLPHONES_11e3a60c,Xiaomi Product 8758,Xiaomi,Electronics,Headphones,309.88,7437000,385.58,19.6,4.2,1367,,,"Sản phẩm Product 8758 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:36.615243,https://cellphones.com/product/d7b122dd,Mobile Devices
CELLPHONES_4b4cadb6,FPT Product 2580,FPT,Electronics,Headphones,440.54,10573000,632.88,30.4,4.8,1981,,,"Sản phẩm Product 2580 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:36.827677,https://cellphones.com/product/c1437b18,Mobile Devices
CELLPHONES_acae8a74,BKAV Product 4650,BKAV,Electronics,Headphones,1737.54,41701000,2455.04,29.2,4.0,1906,,,"Sản phẩm Product 4650 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:36.935134,https://cellphones.com/product/fe71b68e,Mobile Devices
CELLPHONES_49366c4e,OPPO Product 2061,OPPO,Electronics,Headphones,1775.58,42614000,2291.29,22.5,4.2,1175,,,"Sản phẩm Product 2061 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:37.038083,https://cellphones.com/product/ce6cc45a,Mobile Devices
CELLPHONES_a8249012,Viettel Product 4328,Viettel,Electronics,Headphones,342.25,8214000,447.54,23.5,3.8,1915,,,"Sản phẩm Product 4328 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:37.143604,https://cellphones.com/product/c394ccd0,Mobile Devices
CELLPHONES_f97859da,VinSmart Product 7651,VinSmart,Electronics,Headphones,251.08,6026000,,,4.0,925,,,"Sản phẩm Product 7651 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:37.244615,https://cellphones.com/product/e5a0c554,Mobile Devices
FPTSHOP_9f20bde4,VinSmart Product 1007,VinSmart,Electronics,Smartphones,1083.83,26012000,1618.71,33.0,4.9,201,,,"Sản phẩm Product 1007 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:05.047881,https://fptshop.com/product/2ec09496,Mobile Devices
FPTSHOP_5ce32d53,Asanzo Product 9627,Asanzo,Electronics,Smartphones,1351.5,32436000,1896.71,28.7,3.8,1738,,,"Sản phẩm Product 9627 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:05.154960,https://fptshop.com/product/c77761e8,Mobile Devices
FPTSHOP_c005d060,VinSmart Product 7563,VinSmart,Electronics,Smartphones,1552.75,37266000,2109.04,26.4,4.2,1461,,,"Sản phẩm Product 7563 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:05.256934,https://fptshop.com/product/c2bcebe7,Mobile Devices
FPTSHOP_7318e56b,Xiaomi Product 3727,Xiaomi,Electronics,Smartphones,540.88,12981000,751.0,28.0,4.3,1515,,,"Sản phẩm Product 3727 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:05.358057,https://fptshop.com/product/f5165dad,Mobile Devices
FPTSHOP_493e65f2,Xiaomi Product 6819,Xiaomi,Electronics,Smartphones,47.88,1149000,,,4.3,1771,,,"Sản phẩm Product 6819 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:05.565020,https://fptshop.com/product/83cca4a9,Mobile Devices
FPTSHOP_1b2b2dd6,BKAV Product 9244,BKAV,Electronics,Smartphones,1828.75,43890000,2354.04,22.3,3.6,401,,,"Sản phẩm Product 9244 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:05.666954,https://fptshop.com/product/3827285e,Mobile Devices
FPTSHOP_29a83da6,Viettel Product 8519,Viettel,Electronics,Smartphones,2024.79,48595000,,,4.7,904,,,"Sản phẩm Product 8519 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:05.768149,https://fptshop.com/product/ac559113,Mobile Devices
FPTSHOP_925e03b2,BKAV Product 4215,BKAV,Electronics,Smartphones,1272.79,30547000,,,4.3,1487,,,"Sản phẩm Product 4215 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:05.876129,https://fptshop.com/product/ecfc81a6,Mobile Devices
FPTSHOP_e4f0cb31,Xiaomi Product 3338,Xiaomi,Electronics,Smartphones,1917.92,46030000,2113.29,9.2,4.5,835,,,"Sản phẩm Product 3338 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:06.090067,https://fptshop.com/product/fd0f2d5b,Mobile Devices
FPTSHOP_665a329b,Xiaomi Product 4370,Xiaomi,Electronics,Smartphones,81.54,1957000,,,4.7,235,,,"Sản phẩm Product 4370 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:06.199523,https://fptshop.com/product/2f5e859d,Mobile Devices
FPTSHOP_17f206fc,VinSmart Product 4758,VinSmart,Electronics,Headphones,1964.79,47155000,2162.0,9.1,4.5,1368,,,"Sản phẩm Product 4758 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:14.901012,https://fptshop.com/product/0f8e68ef,Mobile Devices
FPTSHOP_a1a9f619,Asanzo Product 1774,Asanzo,Electronics,Headphones,1013.38,24321000,1207.58,16.1,3.8,986,,,"Sản phẩm Product 1774 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.011547,https://fptshop.com/product/395efca4,Mobile Devices
FPTSHOP_41916c14,Viettel Product 2700,Viettel,Electronics,Headphones,451.17,10828000,,,4.3,683,,,"Sản phẩm Product 2700 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.112212,https://fptshop.com/product/0c35c991,Mobile Devices
FPTSHOP_0558e395,Viettel Product 6786,Viettel,Electronics,Headphones,719.83,17276000,1041.71,30.9,5.0,89,,,"Sản phẩm Product 6786 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.229577,https://fptshop.com/product/496624e5,Mobile Devices
FPTSHOP_62be5198,Realme Product 3600,Realme,Electronics,Headphones,100.25,2406000,122.79,18.3,4.9,492,,,"Sản phẩm Product 3600 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.340541,https://fptshop.com/product/1b7f8d10,Mobile Devices
FPTSHOP_c2b47d23,OPPO Product 8423,OPPO,Electronics,Headphones,2077.62,49863000,2356.21,11.8,3.8,1657,,,"Sản phẩm Product 8423 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.461085,https://fptshop.com/product/9492506a,Mobile Devices
FPTSHOP_2c831ff7,Realme Product 8654,Realme,Electronics,Headphones,840.38,20169000,1111.29,24.4,4.1,1745,,,"Sản phẩm Product 8654 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.567110,https://fptshop.com/product/2b1a011a,Mobile Devices
FPTSHOP_71c7ebdd,Asanzo Product 9595,Asanzo,Electronics,Headphones,114.5,2748000,,,3.7,1489,,,"Sản phẩm Product 9595 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.670944,https://fptshop.com/product/03a4df5f,Mobile Devices
FPTSHOP_e50ecd44,Realme Product 4769,Realme,Electronics,Headphones,1333.33,32000000,,,4.7,1257,,,"Sản phẩm Product 4769 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.772115,https://fptshop.com/product/87931c86,Mobile Devices
FPTSHOP_99c12aed,VinSmart Product 5062,VinSmart,Electronics,Headphones,2032.25,48774000,,,4.7,1067,,,"Sản phẩm Product 5062 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.878034,https://fptshop.com/product/a4c5cfc3,Mobile Devices
FPTSHOP_41fa9e8e,Xiaomi Product 4945,Xiaomi,Electronics,Headphones,1239.21,29741000,1822.08,32.0,4.9,215,,,"Sản phẩm Product 4945 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.989399,https://fptshop.com/product/bdaa0d2f,Mobile Devices
FPTSHOP_a0f14620,Vivo Product 1872,Vivo,Electronics,Headphones,1155.12,27723000,1418.12,18.5,3.7,454,,,"Sản phẩm Product 1872 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:16.101171,https://fptshop.com/product/c71b68f8,Mobile Devices
FPTSHOP_e4df84fd,OPPO Product 7027,OPPO,Electronics,Smartphones,1538.71,36929000,1972.96,22.0,4.1,948,,,"Sản phẩm Product 7027 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:47.683750,https://fptshop.com/product/3493576c,Mobile Devices
FPTSHOP_039a76c4,Xiaomi Product 5933,Xiaomi,Electronics,Smartphones,285.04,6841000,,,3.6,224,,,"Sản phẩm Product 5933 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:47.791064,https://fptshop.com/product/f4f598ed,Mobile Devices
FPTSHOP_6fb324ee,Viettel Product 9855,Viettel,Electronics,Smartphones,1310.29,31447000,,,3.7,1659,,,"Sản phẩm Product 9855 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:47.900391,https://fptshop.com/product/2f2de830,Mobile Devices
FPTSHOP_60e0f5b1,FPT Product 7298,FPT,Electronics,Smartphones,37.33,896000,51.38,27.3,4.4,339,,,"Sản phẩm Product 7298 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:48.110897,https://fptshop.com/product/d54c4f41,Mobile Devices
FPTSHOP_34dbcf72,BKAV Product 4479,BKAV,Electronics,Smartphones,1283.58,30806000,,,3.7,1999,,,"Sản phẩm Product 4479 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:48.217560,https://fptshop.com/product/e99b0001,Mobile Devices
FPTSHOP_a55c1a54,Xiaomi Product 7286,Xiaomi,Electronics,Smartphones,507.75,12186000,,,5.0,762,,,"Sản phẩm Product 7286 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:48.325214,https://fptshop.com/product/285c0fcd,Mobile Devices
FPTSHOP_a4902fa1,OPPO Product 2510,OPPO,Electronics,Smartphones,477.62,11463000,,,4.2,1323,,,"Sản phẩm Product 2510 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:48.432127,https://fptshop.com/product/e5450484,Mobile Devices
FPTSHOP_d2b10bde,OPPO Product 4997,OPPO,Electronics,Smartphones,1684.12,40419000,,,3.5,1986,,,"Sản phẩm Product 4997 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:48.539989,https://fptshop.com/product/bfaaaacf,Mobile Devices
FPTSHOP_c6f9d227,Asanzo Product 1048,Asanzo,Electronics,Smartphones,862.58,20702000,,,3.7,1193,,,"Sản phẩm Product 1048 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:48.645250,https://fptshop.com/product/f51828d6,Mobile Devices
FPTSHOP_2fccbd6b,Vivo Product 6072,Vivo,Electronics,Smartphones,1676.17,40228000,2273.67,26.3,3.9,1757,,,"Sản phẩm Product 6072 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:48.750578,https://fptshop.com/product/e3c302e4,Mobile Devices
FPTSHOP_431aab2c,BKAV Product 6147,BKAV,Electronics,Smartphones,1071.04,25705000,1386.12,22.7,4.6,457,,,"Sản phẩm Product 6147 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:48.961634,https://fptshop.com/product/4da68374,Mobile Devices
FPTSHOP_a15d37b7,OPPO Product 3868,OPPO,Electronics,Smartphones,946.12,22707000,1242.25,23.8,4.1,138,,,"Sản phẩm Product 3868 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:49.067303,https://fptshop.com/product/74d048f9,Mobile Devices
FPTSHOP_6e605a97,BKAV Product 3196,BKAV,Electronics,Smartphones,801.58,19238000,,,4.8,383,,,"Sản phẩm Product 3196 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:49.169574,https://fptshop.com/product/d5373b4d,Mobile Devices
FPTSHOP_a5cbff42,Realme Product 7164,Realme,Electronics,Smartphones,666.08,15986000,856.0,22.2,4.1,1392,,,"Sản phẩm Product 7164 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:49.384125,https://fptshop.com/product/db5aaaef,Mobile Devices
FPTSHOP_abd78305,FPT Product 2908,FPT,Electronics,Smartphones,177.12,4251000,222.54,20.4,4.0,753,,,"Sản phẩm Product 2908 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:49.489274,https://fptshop.com/product/ffb37961,Mobile Devices
FPTSHOP_d911dc66,FPT Product 2819,FPT,Electronics,Smartphones,1017.67,24424000,1169.12,13.0,4.5,1738,,,"Sản phẩm Product 2819 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:49.589613,https://fptshop.com/product/b13e3cde,Mobile Devices
FPTSHOP_7cf88283,Xiaomi Product 2092,Xiaomi,Electronics,Smartphones,445.42,10690000,,,3.8,41,,,"Sản phẩm Product 2092 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:16:49.690800,https://fptshop.com/product/1fe2fb2b,Mobile Devices
FPTSHOP_353d748a,FPT Product 1235,FPT,Electronics,Headphones,1903.38,45681000,,,3.8,1892,,,"Sản phẩm Product 1235 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:00.537354,https://fptshop.com/product/1a271634,Mobile Devices
FPTSHOP_b6055c2a,OPPO Product 9976,OPPO,Electronics,Headphones,1857.08,44570000,,,5.0,1729,,,"Sản phẩm Product 9976 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:00.649169,https://fptshop.com/product/4d348618,Mobile Devices
