transaction_id,order_id,customer_id,transaction_date,transaction_type,amount_usd,amount_vnd,currency,payment_method,payment_status,platform,region,customer_segment,created_at
TXN_baa106a6,VN_ORDER_001896,VN_CUST_002056,2025-06-21 19:06:26,discount,-772.81,-18547440.0,USD,Bank_Transfer,Paid,Tiki,South,Premium,2025-10-01T21:32:54.972494
TXN_00db9c74,VN_ORDER_001897,VN_CUST_001670,2024-11-09 19:06:26,purchase,5472.82,131347656.0,USD,E_Wallet_MoMo,Paid,Sendo,North,Regular,2025-10-01T21:32:54.972590
TXN_c71cbf9c,VN_ORDER_001897,VN_CUST_001670,2024-11-09 19:06:26,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Sendo,North,Regular,2025-10-01T21:32:54.972590
TXN_6c3b6627,VN_ORDER_001898,VN_CUST_004102,2025-06-16 19:06:26,purchase,2134.51,51228192.0,USD,Bank_Transfer,Paid,Sendo,North,Premium,2025-10-01T21:32:54.972648
TXN_b9164aca,VN_ORDER_001898,VN_CUST_004102,2025-06-16 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Sendo,North,Premium,2025-10-01T21:32:54.972648
TXN_f2842668,VN_ORDER_001898,VN_CUST_004102,2025-06-16 19:06:26,discount,-215.92,-5182080.0,USD,Bank_Transfer,Paid,Sendo,North,Premium,2025-10-01T21:32:54.972648
TXN_771ba5d4,VN_ORDER_001899,VN_CUST_002306,2025-06-28 19:06:26,purchase,8167.74,196025808.0,USD,COD,Paid,Shopee,North,Regular,2025-10-01T21:32:54.972708
TXN_78749b02,VN_ORDER_001899,VN_CUST_002306,2025-06-28 19:06:26,shipping,0.0,0.0,USD,COD,Paid,Shopee,North,Regular,2025-10-01T21:32:54.972708
TXN_e903cd38,VN_ORDER_001900,VN_CUST_001908,2024-11-26 19:06:26,purchase,761.86,18284640.0,USD,COD,Paid,Shopee,South,Regular,2025-10-01T21:32:54.972756
TXN_b728c7ba,VN_ORDER_001901,VN_CUST_001879,2025-03-17 19:06:26,purchase,510.07,12241680.0,USD,Bank_Transfer,Paid,Shopee,North,Regular,2025-10-01T21:32:54.972807
TXN_630508cc,VN_ORDER_001902,VN_CUST_002843,2025-06-16 19:06:26,purchase,6571.06,157705416.0,USD,E_Wallet_MoMo,Paid,Shopee,South,Regular,2025-10-01T21:32:54.972855
TXN_70508b07,VN_ORDER_001902,VN_CUST_002843,2025-06-16 19:06:26,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Shopee,South,Regular,2025-10-01T21:32:54.972855
TXN_d6248614,VN_ORDER_001903,VN_CUST_002583,2025-05-03 19:06:26,purchase,4921.44,118114656.0,USD,Bank_Transfer,Paid,Sendo,Central,Regular,2025-10-01T21:32:54.972906
TXN_8d25d34c,VN_ORDER_001903,VN_CUST_002583,2025-05-03 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Sendo,Central,Regular,2025-10-01T21:32:54.972906
TXN_969df18d,VN_ORDER_001904,VN_CUST_000769,2024-11-22 19:06:26,purchase,2814.27,67542574.0,USD,E_Wallet_MoMo,Paid,Sendo,North,Regular,2025-10-01T21:32:54.972948
TXN_fa152532,VN_ORDER_001904,VN_CUST_000769,2024-11-22 19:06:26,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Sendo,North,Regular,2025-10-01T21:32:54.972948
TXN_fd89e9f4,VN_ORDER_001904,VN_CUST_000769,2024-11-22 19:06:26,discount,-433.01,-10392240.0,USD,E_Wallet_MoMo,Paid,Sendo,North,Regular,2025-10-01T21:32:54.972948
TXN_9546c285,VN_ORDER_001905,VN_CUST_002565,2025-05-05 19:06:26,purchase,743.73,17849568.0,USD,Credit_Card,Paid,Tiki,Central,Premium,2025-10-01T21:32:54.972999
TXN_ecab1367,VN_ORDER_001906,VN_CUST_002662,2025-05-23 19:06:26,purchase,732.6,17582360.0,USD,COD,Paid,Shopee,Central,Regular,2025-10-01T21:32:54.973042
TXN_88cc4af2,VN_ORDER_001906,VN_CUST_002662,2025-05-23 19:06:26,discount,-1.54,-36960.0,USD,COD,Paid,Shopee,Central,Regular,2025-10-01T21:32:54.973042
TXN_ca4e2825,VN_ORDER_001907,VN_CUST_000587,2025-08-06 19:06:26,purchase,1265.03,30360620.0,USD,E_Wallet_ZaloPay,Paid,Lazada,North,Regular,2025-10-01T21:32:54.973095
TXN_7d5ea694,VN_ORDER_001907,VN_CUST_000587,2025-08-06 19:06:26,shipping,0.0,0.0,USD,E_Wallet_ZaloPay,Paid,Lazada,North,Regular,2025-10-01T21:32:54.973095
TXN_69afbd57,VN_ORDER_001907,VN_CUST_000587,2025-08-06 19:06:26,discount,-59.24,-1421760.0,USD,E_Wallet_ZaloPay,Paid,Lazada,North,Regular,2025-10-01T21:32:54.973095
TXN_dbd42295,VN_ORDER_001908,VN_CUST_000141,2025-09-11 19:06:26,purchase,1106.4,26553648.0,USD,E_Wallet_MoMo,Paid,Shopee,Central,Regular,2025-10-01T21:32:54.973157
TXN_ce0a6ea4,VN_ORDER_001908,VN_CUST_000141,2025-09-11 19:06:26,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Shopee,Central,Regular,2025-10-01T21:32:54.973157
TXN_d374895c,VN_ORDER_001909,VN_CUST_001643,2024-10-28 19:06:26,purchase,690.38,16569168.0,USD,COD,Paid,Shopee,Central,Regular,2025-10-01T21:32:54.973215
TXN_221bd72a,VN_ORDER_001910,VN_CUST_001558,2024-11-21 19:06:26,purchase,734.14,17619360.0,USD,Bank_Transfer,Paid,Shopee,South,Regular,2025-10-01T21:32:54.973262
TXN_de81da89,VN_ORDER_001911,VN_CUST_004836,2025-06-28 19:06:26,purchase,499.38,11985072.0,USD,Bank_Transfer,Paid,Shopee,Central,Regular,2025-10-01T21:32:54.973301
TXN_fb611761,VN_ORDER_001912,VN_CUST_004723,2025-08-07 19:06:26,purchase,5108.07,122593590.0,USD,Bank_Transfer,Paid,Tiki,North,Regular,2025-10-01T21:32:54.973349
TXN_b302af7c,VN_ORDER_001912,VN_CUST_004723,2025-08-07 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Tiki,North,Regular,2025-10-01T21:32:54.973349
TXN_f1cae3e7,VN_ORDER_001912,VN_CUST_004723,2025-08-07 19:06:26,discount,-517.01,-12408240.0,USD,Bank_Transfer,Paid,Tiki,North,Regular,2025-10-01T21:32:54.973349
TXN_29629281,VN_ORDER_001913,VN_CUST_004742,2024-11-07 19:06:26,purchase,2326.51,55836264.0,USD,Bank_Transfer,Paid,Shopee,North,Regular,2025-10-01T21:32:54.973399
TXN_bcb2874f,VN_ORDER_001913,VN_CUST_004742,2024-11-07 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,North,Regular,2025-10-01T21:32:54.973399
TXN_558a72dc,VN_ORDER_001914,VN_CUST_001113,2024-11-12 19:06:26,purchase,1106.25,26549952.0,USD,E_Wallet_ZaloPay,Paid,Shopee,South,Regular,2025-10-01T21:32:54.973444
TXN_88f81e8a,VN_ORDER_001914,VN_CUST_001113,2024-11-12 19:06:26,shipping,0.0,0.0,USD,E_Wallet_ZaloPay,Paid,Shopee,South,Regular,2025-10-01T21:32:54.973444
TXN_87ae538f,VN_ORDER_001915,VN_CUST_002432,2024-12-21 19:06:26,purchase,733.39,17601408.0,USD,Bank_Transfer,Paid,Shopee,South,High_Value,2025-10-01T21:32:54.973489
TXN_cfe1375a,VN_ORDER_001916,VN_CUST_001297,2025-03-04 19:06:26,purchase,3394.18,81460304.0,USD,E_Wallet_MoMo,Paid,Lazada,North,Regular,2025-10-01T21:32:54.973528
TXN_c5f5e26d,VN_ORDER_001916,VN_CUST_001297,2025-03-04 19:06:26,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Lazada,North,Regular,2025-10-01T21:32:54.973528
TXN_7dda5326,VN_ORDER_001916,VN_CUST_001297,2025-03-04 19:06:26,discount,-512.03,-12288720.0,USD,E_Wallet_MoMo,Paid,Lazada,North,Regular,2025-10-01T21:32:54.973528
TXN_c06aa9f9,VN_ORDER_001917,VN_CUST_004649,2025-08-07 19:06:26,purchase,2817.2,67612858.0,USD,Bank_Transfer,Paid,Shopee,South,Premium,2025-10-01T21:32:54.973589
TXN_908d7db5,VN_ORDER_001917,VN_CUST_004649,2025-08-07 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,South,Premium,2025-10-01T21:32:54.973589
TXN_906fb879,VN_ORDER_001917,VN_CUST_004649,2025-08-07 19:06:26,discount,-443.84,-10652160.0,USD,Bank_Transfer,Paid,Shopee,South,Premium,2025-10-01T21:32:54.973589
TXN_88765573,VN_ORDER_001918,VN_CUST_002889,2025-02-14 19:06:26,purchase,2493.19,59836656.0,USD,Bank_Transfer,Paid,Shopee,South,Regular,2025-10-01T21:32:54.973639
TXN_f0539ec6,VN_ORDER_001918,VN_CUST_002889,2025-02-14 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,South,Regular,2025-10-01T21:32:54.973639
TXN_6179f709,VN_ORDER_001919,VN_CUST_002149,2025-07-15 19:06:26,purchase,1373.86,32972544.0,USD,Bank_Transfer,Paid,Shopee,South,High_Value,2025-10-01T21:32:54.973678
TXN_d0a4b1ee,VN_ORDER_001919,VN_CUST_002149,2025-07-15 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,South,High_Value,2025-10-01T21:32:54.973678
TXN_6c438312,VN_ORDER_001920,VN_CUST_004393,2024-12-07 19:06:26,purchase,652.67,15663984.0,USD,E_Wallet_MoMo,Paid,Sendo,North,High_Value,2025-10-01T21:32:54.973720
TXN_3d140152,VN_ORDER_001920,VN_CUST_004393,2024-12-07 19:06:26,discount,-105.1,-2522400.0,USD,E_Wallet_MoMo,Paid,Sendo,North,High_Value,2025-10-01T21:32:54.973720
TXN_8ead8ffa,VN_ORDER_001921,VN_CUST_002462,2025-07-19 19:06:26,purchase,255.76,6138234.0,USD,Credit_Card,Paid,Lazada,Central,Regular,2025-10-01T21:32:54.973761
TXN_a622c253,VN_ORDER_001921,VN_CUST_002462,2025-07-19 19:06:26,discount,-44.76,-1074240.0,USD,Credit_Card,Paid,Lazada,Central,Regular,2025-10-01T21:32:54.973761
TXN_bca76256,VN_ORDER_001922,VN_CUST_002330,2024-11-10 19:06:26,purchase,1000.65,24015552.0,USD,Bank_Transfer,Paid,Shopee,North,Regular,2025-10-01T21:32:54.973807
TXN_b791263e,VN_ORDER_001922,VN_CUST_002330,2024-11-10 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,North,Regular,2025-10-01T21:32:54.973807
TXN_6bebcd9d,VN_ORDER_001923,VN_CUST_002163,2025-01-03 19:06:26,purchase,9161.26,219870288.0,USD,COD,Paid,Lazada,North,High_Value,2025-10-01T21:32:54.973857
TXN_707d343d,VN_ORDER_001923,VN_CUST_002163,2025-01-03 19:06:26,shipping,0.0,0.0,USD,COD,Paid,Lazada,North,High_Value,2025-10-01T21:32:54.973857
TXN_0055fafb,VN_ORDER_001924,VN_CUST_003686,2025-08-24 19:06:26,purchase,530.71,12736944.0,USD,E_Wallet_ZaloPay,Paid,Shopee,Central,High_Value,2025-10-01T21:32:54.973901
TXN_aaf6007f,VN_ORDER_001925,VN_CUST_002128,2025-04-05 19:06:26,purchase,3969.97,95279361.0,USD,Bank_Transfer,Paid,Tiki,South,Premium,2025-10-01T21:32:54.973937
TXN_fcfbb04d,VN_ORDER_001925,VN_CUST_002128,2025-04-05 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Tiki,South,Premium,2025-10-01T21:32:54.973937
TXN_7b1ffea7,VN_ORDER_001925,VN_CUST_002128,2025-04-05 19:06:26,discount,-678.99,-16295760.0,USD,Bank_Transfer,Paid,Tiki,South,Premium,2025-10-01T21:32:54.973937
TXN_1033083e,VN_ORDER_001926,VN_CUST_001386,2024-12-30 19:06:26,purchase,2028.54,48685032.0,USD,Bank_Transfer,Paid,Shopee,North,High_Value,2025-10-01T21:32:54.973982
TXN_2661b4c5,VN_ORDER_001926,VN_CUST_001386,2024-12-30 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,North,High_Value,2025-10-01T21:32:54.973982
TXN_baaec9bc,VN_ORDER_001927,VN_CUST_002173,2025-01-06 19:06:26,purchase,432.59,10382064.0,USD,Bank_Transfer,Paid,Sendo,South,Regular,2025-10-01T21:32:54.974023
TXN_69024204,VN_ORDER_001928,VN_CUST_002988,2024-11-24 19:06:26,purchase,550.64,13215312.0,USD,COD,Paid,Lazada,South,Premium,2025-10-01T21:32:54.974058
TXN_38e5fedd,VN_ORDER_001929,VN_CUST_001613,2024-12-25 19:06:26,purchase,3599.3,86383223.0,USD,Bank_Transfer,Paid,Lazada,South,Regular,2025-10-01T21:32:54.974091
TXN_52d9d0ba,VN_ORDER_001929,VN_CUST_001613,2024-12-25 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Lazada,South,Regular,2025-10-01T21:32:54.974091
TXN_a075729e,VN_ORDER_001929,VN_CUST_001613,2024-12-25 19:06:26,discount,-309.26,-7422240.0,USD,Bank_Transfer,Paid,Lazada,South,Regular,2025-10-01T21:32:54.974091
TXN_764b7893,VN_ORDER_001930,VN_CUST_001639,2025-06-10 19:06:26,purchase,5243.05,125833224.0,USD,Bank_Transfer,Paid,Shopee,North,Premium,2025-10-01T21:32:54.974133
TXN_97af918a,VN_ORDER_001930,VN_CUST_001639,2025-06-10 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,North,Premium,2025-10-01T21:32:54.974133
TXN_d6a6686e,VN_ORDER_001931,VN_CUST_002699,2025-06-10 19:06:26,purchase,1332.73,31985591.0,USD,COD,Paid,Sendo,South,Regular,2025-10-01T21:32:54.974170
TXN_9c392746,VN_ORDER_001931,VN_CUST_002699,2025-06-10 19:06:26,shipping,0.0,0.0,USD,COD,Paid,Sendo,South,Regular,2025-10-01T21:32:54.974170
TXN_71e0af31,VN_ORDER_001931,VN_CUST_002699,2025-06-10 19:06:26,discount,-251.31,-6031440.0,USD,COD,Paid,Sendo,South,Regular,2025-10-01T21:32:54.974170
TXN_280ac9be,VN_ORDER_001932,VN_CUST_000594,2024-10-17 19:06:26,purchase,2846.18,68308416.0,USD,Bank_Transfer,Paid,Tiki,South,Regular,2025-10-01T21:32:54.974212
TXN_f8590fa7,VN_ORDER_001932,VN_CUST_000594,2024-10-17 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Tiki,South,Regular,2025-10-01T21:32:54.974212
TXN_9264ee39,VN_ORDER_001933,VN_CUST_004079,2024-12-05 19:06:26,purchase,590.67,14176008.0,USD,COD,Paid,Shopee,North,High_Value,2025-10-01T21:32:54.974248
TXN_edcfff84,VN_ORDER_001934,VN_CUST_004450,2025-01-13 19:06:26,purchase,1063.74,25529856.0,USD,Bank_Transfer,Paid,Shopee,South,Premium,2025-10-01T21:32:54.974281
TXN_4d064ce3,VN_ORDER_001934,VN_CUST_004450,2025-01-13 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,South,Premium,2025-10-01T21:32:54.974281
TXN_8ab97915,VN_ORDER_001935,VN_CUST_004202,2024-12-21 19:06:26,purchase,658.59,15806208.0,USD,E_Wallet_MoMo,Paid,Sendo,Central,High_Value,2025-10-01T21:32:54.974317
TXN_2dd416de,VN_ORDER_001936,VN_CUST_004805,2025-04-25 19:06:26,purchase,1479.59,35510112.0,USD,Bank_Transfer,Paid,Sendo,North,Regular,2025-10-01T21:32:54.974350
TXN_b82b14a4,VN_ORDER_001936,VN_CUST_004805,2025-04-25 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Sendo,North,Regular,2025-10-01T21:32:54.974350
TXN_c68b7f43,VN_ORDER_001937,VN_CUST_000888,2025-02-08 19:06:26,purchase,949.98,22799568.0,USD,Credit_Card,Paid,Shopee,South,Regular,2025-10-01T21:32:54.974387
TXN_a5ca46c7,VN_ORDER_001938,VN_CUST_000130,2025-05-29 19:06:26,purchase,530.71,12736944.0,USD,E_Wallet_MoMo,Paid,Tiki,North,Regular,2025-10-01T21:32:54.974420
TXN_27b91678,VN_ORDER_001939,VN_CUST_003154,2025-05-22 19:06:26,purchase,1254.75,30113952.0,USD,E_Wallet_MoMo,Paid,Tiki,South,High_Value,2025-10-01T21:32:54.974453
TXN_7bf999f8,VN_ORDER_001939,VN_CUST_003154,2025-05-22 19:06:26,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Tiki,South,High_Value,2025-10-01T21:32:54.974453
TXN_2eaec756,VN_ORDER_001940,VN_CUST_000140,2024-10-10 19:06:26,purchase,815.99,19583784.0,USD,Bank_Transfer,Paid,Shopee,North,Premium,2025-10-01T21:32:54.974489
TXN_20de9f5d,VN_ORDER_001941,VN_CUST_000543,2025-06-26 19:06:26,purchase,164.37,3944952.0,USD,Bank_Transfer,Paid,Shopee,South,Regular,2025-10-01T21:32:54.974522
TXN_a099c1f6,VN_ORDER_001942,VN_CUST_002266,2025-06-05 19:06:26,purchase,1515.5,36372072.0,USD,Bank_Transfer,Paid,Lazada,South,Regular,2025-10-01T21:32:54.974556
TXN_107e8534,VN_ORDER_001942,VN_CUST_002266,2025-06-05 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Lazada,South,Regular,2025-10-01T21:32:54.974556
TXN_a7b09d41,VN_ORDER_001943,VN_CUST_004301,2024-12-07 19:06:26,purchase,651.74,15641751.0,USD,Credit_Card,Paid,Shopee,South,Regular,2025-10-01T21:32:54.974595
TXN_0b2c073b,VN_ORDER_001943,VN_CUST_004301,2024-12-07 19:06:26,discount,-61.68,-1480320.0,USD,Credit_Card,Paid,Shopee,South,Regular,2025-10-01T21:32:54.974595
TXN_2a6c8b48,VN_ORDER_001944,VN_CUST_002252,2025-05-11 19:06:26,purchase,23.81,571560.0,USD,Bank_Transfer,Paid,Lazada,South,Regular,2025-10-01T21:32:54.974633
TXN_e924dd18,VN_ORDER_001945,VN_CUST_000223,2025-09-30 19:06:26,purchase,1546.83,37123960.0,USD,Bank_Transfer,Paid,Shopee,South,Regular,2025-10-01T21:32:54.974668
TXN_6f80bc4a,VN_ORDER_001945,VN_CUST_000223,2025-09-30 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,South,Regular,2025-10-01T21:32:54.974668
TXN_7437c2aa,VN_ORDER_001945,VN_CUST_000223,2025-09-30 19:06:26,discount,-147.21,-3533040.0,USD,Bank_Transfer,Paid,Shopee,South,Regular,2025-10-01T21:32:54.974668
TXN_4c6e0c64,VN_ORDER_001946,VN_CUST_004746,2024-11-15 19:06:26,purchase,2344.06,56257344.0,USD,Bank_Transfer,Paid,Shopee,North,Regular,2025-10-01T21:32:54.974715
TXN_a5cbb7a7,VN_ORDER_001946,VN_CUST_004746,2024-11-15 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,North,Regular,2025-10-01T21:32:54.974715
TXN_77daab1a,VN_ORDER_001947,VN_CUST_002259,2025-08-21 19:06:26,purchase,1210.02,29040546.0,USD,E_Wallet_ZaloPay,Paid,Lazada,North,Regular,2025-10-01T21:32:54.974753
TXN_029cc292,VN_ORDER_001947,VN_CUST_002259,2025-08-21 19:06:26,shipping,0.0,0.0,USD,E_Wallet_ZaloPay,Paid,Lazada,North,Regular,2025-10-01T21:32:54.974753
TXN_9fabbf4e,VN_ORDER_001947,VN_CUST_002259,2025-08-21 19:06:26,discount,-69.67,-1672080.0,USD,E_Wallet_ZaloPay,Paid,Lazada,North,Regular,2025-10-01T21:32:54.974753
TXN_250180d2,VN_ORDER_001948,VN_CUST_004746,2024-11-19 19:06:26,purchase,1387.25,33294096.0,USD,Bank_Transfer,Paid,Tiki,North,Regular,2025-10-01T21:32:54.974798
TXN_72a9e23c,VN_ORDER_001948,VN_CUST_004746,2024-11-19 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Tiki,North,Regular,2025-10-01T21:32:54.974798
TXN_3b4f596f,VN_ORDER_001949,VN_CUST_000082,2025-05-10 19:06:26,purchase,1484.78,35634724.0,USD,E_Wallet_ZaloPay,Paid,Tiki,South,High_Value,2025-10-01T21:32:54.974835
TXN_d52cdb8a,VN_ORDER_001949,VN_CUST_000082,2025-05-10 19:06:26,shipping,0.0,0.0,USD,E_Wallet_ZaloPay,Paid,Tiki,South,High_Value,2025-10-01T21:32:54.974835
TXN_4356f95d,VN_ORDER_001949,VN_CUST_000082,2025-05-10 19:06:26,discount,-14.87,-356880.0,USD,E_Wallet_ZaloPay,Paid,Tiki,South,High_Value,2025-10-01T21:32:54.974835
TXN_40db2663,VN_ORDER_001950,VN_CUST_003854,2025-08-29 19:06:26,purchase,1623.64,38967456.0,USD,Bank_Transfer,Paid,Shopee,North,Regular,2025-10-01T21:32:54.974883
TXN_ad4c7295,VN_ORDER_001950,VN_CUST_003854,2025-08-29 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,North,Regular,2025-10-01T21:32:54.974883
TXN_20841da7,VN_ORDER_001951,VN_CUST_004918,2025-03-03 19:06:26,purchase,1167.34,28016208.0,USD,Bank_Transfer,Paid,Tiki,South,Regular,2025-10-01T21:32:54.974919
TXN_10dd9827,VN_ORDER_001951,VN_CUST_004918,2025-03-03 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Tiki,South,Regular,2025-10-01T21:32:54.974919
TXN_6b51cdb6,VN_ORDER_001952,VN_CUST_002688,2025-01-16 19:06:26,purchase,3096.74,74321808.0,USD,COD,Paid,Lazada,South,High_Value,2025-10-01T21:32:54.974954
TXN_2dce312b,VN_ORDER_001952,VN_CUST_002688,2025-01-16 19:06:26,shipping,0.0,0.0,USD,COD,Paid,Lazada,South,High_Value,2025-10-01T21:32:54.974954
TXN_02709c97,VN_ORDER_001953,VN_CUST_001321,2025-06-09 19:06:26,purchase,10908.98,261815400.0,USD,Bank_Transfer,Failed,Lazada,South,Premium,2025-10-01T21:32:54.974989
TXN_3998acd3,VN_ORDER_001953,VN_CUST_001321,2025-06-09 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Failed,Lazada,South,Premium,2025-10-01T21:32:54.974989
TXN_1a6950a1,VN_ORDER_001954,VN_CUST_002641,2025-05-08 19:06:26,purchase,1669.62,40070853.0,USD,COD,Paid,Tiki,North,High_Value,2025-10-01T21:32:54.975027
TXN_04c45cbd,VN_ORDER_001954,VN_CUST_002641,2025-05-08 19:06:26,shipping,0.0,0.0,USD,COD,Paid,Tiki,North,High_Value,2025-10-01T21:32:54.975027
TXN_32436ef7,VN_ORDER_001954,VN_CUST_002641,2025-05-08 19:06:26,discount,-12.35,-296400.0,USD,COD,Paid,Tiki,North,High_Value,2025-10-01T21:32:54.975027
TXN_feb4fe2e,VN_ORDER_001955,VN_CUST_002350,2025-04-18 19:06:26,purchase,735.57,17653680.0,USD,E_Wallet_MoMo,Paid,Shopee,South,Regular,2025-10-01T21:32:54.975067
TXN_b6335896,VN_ORDER_001956,VN_CUST_003832,2024-11-30 19:06:26,purchase,196.28,4710816.0,USD,E_Wallet_ZaloPay,Paid,Shopee,South,High_Value,2025-10-01T21:32:54.975099
TXN_9493d2cc,VN_ORDER_001957,VN_CUST_001154,2025-07-12 19:06:26,purchase,275.32,6607656.0,USD,E_Wallet_ZaloPay,Paid,Sendo,South,Regular,2025-10-01T21:32:54.975131
TXN_d719628b,VN_ORDER_001958,VN_CUST_003264,2025-01-31 19:06:26,purchase,675.86,16220640.0,USD,Bank_Transfer,Paid,Lazada,South,Regular,2025-10-01T21:32:54.975162
TXN_4e58e50f,VN_ORDER_001958,VN_CUST_003264,2025-01-31 19:06:26,discount,-106.56,-2557440.0,USD,Bank_Transfer,Paid,Lazada,South,Regular,2025-10-01T21:32:54.975162
TXN_0e462e20,VN_ORDER_001959,VN_CUST_004823,2025-06-12 19:06:26,purchase,1217.57,29221632.0,USD,COD,Paid,Lazada,North,Regular,2025-10-01T21:32:54.975199
TXN_61d10957,VN_ORDER_001959,VN_CUST_004823,2025-06-12 19:06:26,shipping,0.0,0.0,USD,COD,Paid,Lazada,North,Regular,2025-10-01T21:32:54.975199
TXN_b1ac087d,VN_ORDER_001960,VN_CUST_003520,2025-04-05 19:06:26,purchase,231.0,5544000.0,USD,Credit_Card,Paid,Shopee,North,Regular,2025-10-01T21:32:54.975237
TXN_b4724430,VN_ORDER_001961,VN_CUST_001607,2025-06-03 19:06:26,purchase,5259.43,126226320.0,USD,Bank_Transfer,Paid,Lazada,North,Regular,2025-10-01T21:32:54.975273
TXN_cef41254,VN_ORDER_001961,VN_CUST_001607,2025-06-03 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Lazada,North,Regular,2025-10-01T21:32:54.975273
TXN_87f6c8d7,VN_ORDER_001962,VN_CUST_004837,2025-07-14 19:06:26,purchase,773.97,18575396.0,USD,E_Wallet_ZaloPay,Paid,Shopee,South,Regular,2025-10-01T21:32:54.975311
TXN_b2df1265,VN_ORDER_001962,VN_CUST_004837,2025-07-14 19:06:26,discount,-61.63,-1479120.0,USD,E_Wallet_ZaloPay,Paid,Shopee,South,Regular,2025-10-01T21:32:54.975311
TXN_2cb7425f,VN_ORDER_001963,VN_CUST_000571,2025-05-21 19:06:26,purchase,1699.65,40791696.0,USD,COD,Paid,Shopee,South,Regular,2025-10-01T21:32:54.975351
TXN_cadd48a2,VN_ORDER_001963,VN_CUST_000571,2025-05-21 19:06:26,shipping,0.0,0.0,USD,COD,Paid,Shopee,South,Regular,2025-10-01T21:32:54.975351
TXN_fbc64a5e,VN_ORDER_001964,VN_CUST_001301,2025-09-12 19:06:26,purchase,606.96,14566992.0,USD,E_Wallet_MoMo,Paid,Shopee,South,Regular,2025-10-01T21:32:54.975388
TXN_8f9012fa,VN_ORDER_001965,VN_CUST_002304,2024-11-25 19:06:26,purchase,2312.79,55507056.0,USD,E_Wallet_MoMo,Paid,Tiki,North,Regular,2025-10-01T21:32:54.975419
TXN_8927f86c,VN_ORDER_001965,VN_CUST_002304,2024-11-25 19:06:26,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Tiki,North,Regular,2025-10-01T21:32:54.975419
TXN_b8fa296a,VN_ORDER_001966,VN_CUST_004454,2025-07-24 19:06:26,purchase,862.8,20707272.0,USD,E_Wallet_ZaloPay,Failed,Sendo,North,Regular,2025-10-01T21:32:54.975458
TXN_df1c6764,VN_ORDER_001966,VN_CUST_004454,2025-07-24 19:06:26,discount,-164.41,-3945840.0,USD,E_Wallet_ZaloPay,Failed,Sendo,North,Regular,2025-10-01T21:32:54.975458
TXN_f316f17d,VN_ORDER_001967,VN_CUST_002374,2025-01-18 19:06:26,purchase,534.93,12838334.0,USD,Bank_Transfer,Paid,Shopee,South,Regular,2025-10-01T21:32:54.975494
TXN_40195e3a,VN_ORDER_001967,VN_CUST_002374,2025-01-18 19:06:26,discount,-73.85,-1772399.9999999998,USD,Bank_Transfer,Paid,Shopee,South,Regular,2025-10-01T21:32:54.975494
TXN_4504def0,VN_ORDER_001968,VN_CUST_004882,2025-09-21 19:06:26,purchase,5574.25,133782000.0,USD,Bank_Transfer,Paid,Sendo,North,Regular,2025-10-01T21:32:54.975530
TXN_fdea57b4,VN_ORDER_001968,VN_CUST_004882,2025-09-21 19:06:26,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Sendo,North,Regular,2025-10-01T21:32:54.975530
TXN_221ed1b1,VN_ORDER_001969,VN_CUST_000582,2025-05-03 19:06:26,purchase,815.19,19564512.0,USD,E_Wallet_MoMo,Paid,Sendo,Central,Premium,2025-10-01T21:32:54.975566
